the,0.06881595186568121
of,0.037027728610537915
and,0.03407272100795587
to,0.029431562082445725
a,0.02352156918523211
in,0.02261847913045089
that,0.012429967447836948
is,0.01096035908166379
for,0.009964384406798355
I,0.009675905920983602
it,0.009016142837906645
was,0.00891544612923041
as,0.008346747789299216
not,0.008211619218987895
with,0.008038690301683195
he,0.007687961368913503
on,0.0072898483126339324
you,0.006605486964170913
be,0.006271870139784152
his,0.005713754728951859
this,0.005480946077185028
by,0.005339993595414612
or,0.005097388139849907
are,0.00508634827680961
at,0.005066297138911305
her,0.004997711678768588
from,0.0048914633379334915
she,0.004663634140117153
had,0.004338479973699708
but,0.004289712691560274
have,0.004147433164702214
an,0.0038913873307081888
they,0.0037821631274753027
we,0.0035926993743354324
were,0.003018271848345129
one,0.003013205542983509
all,0.003003017480780322
can,0.0029276774471590165
which,0.002916251783934182
their,0.002860645583643462
my,0.0027962798082810827
if,0.0025821205424550104
what,0.0025557960995871353
do,0.0025035404432808663
there,0.00247471256723891
when,0.002450167266809999
would,0.0024181634441475864
him,0.002364916276768
so,0.0023380248157319496
more,0.002265357319050587
me,0.0022344825748406533
will,0.0022001927027543396
been,0.0021239694026639376
out,0.0021083068006164268
up,0.0020732882661644685
about,0.0020612767741254178
who,0.0020166626016345913
has,0.0020145657351535334
no,0.0020135611597277133
into,0.0019325494888991171
time,0.0018814093615176443
other,0.0018714352969461936
them,0.0018461626481677505
your,0.0018302262607553846
said,0.0017807679981892864
could,0.0017776051361369648
did,0.0016320655605733402
then,0.0016279886941827062
some,0.0016230696799194812
these,0.0015987540391835863
also,0.001594725033302896
like,0.0015741332535829206
than,0.0015617791975433418
its,0.0015175009532716755
may,0.0015116867402622711
only,0.001503535251416211
see,0.0015008490638704225
new,0.0014499866689560502
how,0.0014014325556074205
two,0.001393285296882461
such,0.0013609054432399163
over,0.0013166231861651988
our,0.00127147945507322
first,0.00125867820902711
any,0.0012370266904741297
just,0.0012142134452221827
after,0.0012030903139916185
back,0.0011686074735852764
now,0.001158759013792456
through,0.0011422172136718895
even,0.00111402945047132
people,0.0011019679752809132
where,0.0010925671957237129
well,0.0010853270629681076
most,0.0010740103316789992
between,0.0010690071193064118
way,0.001055527805568896
because,0.0010538674148091447
know,0.0010189855531946102
should,0.001015978973143238
before,0.0009886122830183787
many,0.0009450879251678091
down,0.0009439679386960464
very,0.0009219359012925196
made,0.0009181207414263222
life,0.0009083772411974416
work,0.0008918612564395774
those,0.0008891782376941833
us,0.0008670755769785178
here,0.0008608477976133373
get,0.000858306177109464
use,0.0008488609332685798
make,0.0008476234737563599
being,0.0008457867875194845
good,0.0008427043129297992
much,0.0008423865332947161
each,0.0008417230966673325
both,0.0008290018489329327
man,0.0008241608316338006
right,0.0008093604010428722
while,0.000802588103508489
used,0.000793970851543538
world,0.0007629964341575635
same,0.0007552324233935381
must,0.0007456502236963748
long,0.0007393561067331457
go,0.0007319571094295396
years,0.0007245003611177893
still,0.0007214816213634682
day,0.0007120940830455551
own,0.000712024045986759
does,0.0007067370920503102
too,0.0006971714792796132
under,0.0006962305325570864
take,0.0006959577225964995
another,0.0006764143559014205
part,0.0006747980807056921
state,0.000668609620745724
little,0.0006620244087823118
however,0.0006611854499257474
off,0.0006585920774026742
three,0.0006539489054449109
around,0.0006534925880803057
think,0.0006509042239801843
need,0.0006433953698756653
never,0.0006410105670870023
come,0.0006342566051312967
might,0.0006323349121597589
different,0.0006307120921530086
again,0.0006293129783355028
without,0.0006055326526021148
God,0.000605128233820045
system,0.0005996036855548243
going,0.0005908290245674123
want,0.000589185336974014
hand,0.000587639391963753
social,0.0005867779684855729
during,0.000579761208361276
place,0.0005794896163925471
thought,0.0005746836732158024
against,0.0005702638081885418
something,0.0005694177738606023
found,0.0005680816519539665
high,0.0005677539767667747
case,0.0005631199624905339
say,0.0005579657241814474
why,0.0005557630794033333
away,0.0005544558658511724
information,0.000551203964045505
head,0.000533533130957632
within,0.0005326098173205533
let,0.0005318790070439556
eyes,0.0005287901392604921
number,0.000527975858637302
left,0.000527527480962361
old,0.0005185251009826534
every,0.0005175779328992247
great,0.0005151174832137468
example,0.0005118631201548226
since,0.000507129806691742
data,0.0005020195474911592
came,0.0004998949603240355
men,0.0004997762389682714
set,0.0004952508281237286
look,0.0004941682810033559
children,0.0004913488168464032
water,0.00048812992211470004
university,0.00048593981608264407
few,0.0004844149711388048
face,0.0004820192670703162
research,0.00048088600398190923
chapter,0.0004797039858418205
small,0.00047953749494645897
things,0.00047721866587445953
year,0.00047183246834416043
based,0.0004716128558204971
find,0.0004698493400654553
end,0.0004696823943183625
human,0.00046839522961973336
last,0.00046773187385487977
home,0.00046744982029633226
always,0.00046718904874489903
power,0.00046545280387809965
asked,0.0004640115455207396
figure,0.00046330686900305606
often,0.00046274779557845355
order,0.0004618451776951467
family,0.00046143881315844883
important,0.0004591658381948674
using,0.0004576106698022782
women,0.0004573092749373364
process,0.0004558234158407733
house,0.0004544592902292168
point,0.0004542909597112978
though,0.0004525874085761589
law,0.00045242713398779117
took,0.0004512222317517125
states,0.0004502365377266471
called,0.0004498898446831809
looked,0.00044982266813638357
second,0.00044597498131749365
public,0.0004456038475743351
given,0.0004448727492249741
got,0.000442647902628467
help,0.00044222526450760666
once,0.0004404115735526999
body,0.00043936041120178337
until,0.00043351212474380024
change,0.00042938233382728154
put,0.00042560655401319397
development,0.0004244745089166451
went,0.0004241659627717064
room,0.0004239751878478043
group,0.0004221459561254132
next,0.0004193972416283022
general,0.0004114976749405484
love,0.0004112289586455427
am,0.0004058600252653985
form,0.00040345092834037866
side,0.0004024563141674727
following,0.0004012492438048084
give,0.0004010308947581763
large,0.00039904442584620057
less,0.00039750077531022825
told,0.0003969113683290595
better,0.00039617883972369917
knew,0.0003955434977715824
yet,0.000394459060489571
table,0.0003938667020260572
control,0.0003917122108845581
upon,0.0003913594278818013
later,0.0003894551203542135
study,0.0003879541702879892
others,0.0003878502770986638
himself,0.0003851345747294252
school,0.0003835461516213736
press,0.00038268937773866855
war,0.0003826551678345705
rather,0.00037973467605419923
best,0.0003782018610972469
government,0.0003765903062517072
book,0.0003745501901049847
American,0.00037131450123658216
person,0.000371273898138706
business,0.00037093919801922047
nothing,0.0003705830996527337
tell,0.00036869855795982275
fact,0.0003668109889759449
mind,0.00036629578347386726
although,0.0003656040601227081
really,0.0003650215769956706
level,0.00036377364073190765
early,0.0003633643701980379
father,0.00036321294500279695
national,0.0003630696768152698
political,0.0003627444173961617
name,0.0003616458696026653
shall,0.0003615349009419649
thus,0.0003593834067679839
felt,0.00035858551091493495
words,0.0003582395052029738
enough,0.0003574128323970612
among,0.00035639201876443524
seen,0.0003560557367717066
far,0.00035481041843235235
course,0.00035479049592652365
night,0.0003544677230302131
health,0.00035149407424418317
history,0.00035132616320063855
making,0.0003512449317353456
together,0.0003496629877375102
open,0.00034883930179129946
times,0.0003485065929116152
possible,0.00034752306195922727
door,0.00034614145487946646
value,0.0003459628194428806
mother,0.00034237907802972637
young,0.00034155644835031376
several,0.00034065325432148066
model,0.00033896060952007555
self,0.00033881119578026836
light,0.00033779989360273365
four,0.00033686463758075564
days,0.00033680083704458577
care,0.0003367758859001727
become,0.0003367556753215809
thing,0.000336212845157692
having,0.00033573124814464554
saw,0.0003332535140933802
ever,0.00033297907172046893
least,0.00033031806779886707
whether,0.00033018439698286923
international,0.00033009043472300944
white,0.00032958813690228304
woman,0.00032798684654414517
section,0.0003277238310575045
sure,0.00032736867271792897
wanted,0.00032674881088639907
means,0.00032638981157664856
turned,0.0003263840905526511
including,0.0003249831775438528
already,0.00031859509326685585
done,0.0003184912556705198
along,0.00031800491809165206
whole,0.00031672490972692796
across,0.000314173722174974
question,0.000314106035183456
known,0.00031287692472745863
black,0.0003121939850686207
feel,0.0003119765255098187
rights,0.00031166008516038873
analysis,0.0003113258500004507
city,0.00031130503295288386
heart,0.00031116679340394105
support,0.00031003451582761846
child,0.00030975545418268093
present,0.00030675396341679046
able,0.00030465775394378865
almost,0.0003043102472211144
line,0.0003041623294381122
keep,0.00030341735305704004
act,0.0003025865259386487
hands,0.00030200126316214245
above,0.0003018407712557253
problem,0.0003010297301876433
anything,0.000300903968737861
further,0.00029906300184080373
either,0.0002988920230750272
area,0.0002942323905385009
sense,0.0002900184015126199
common,0.00028992508615300006
real,0.00028990558817545384
local,0.00028973849586502547
low,0.00028896516200546397
taken,0.00028848287766091254
experience,0.00028778330053652715
behind,0.0002877083763485742
moment,0.00028755933659796825
full,0.0002858288734020638
free,0.0002851873555742183
education,0.0002840630631727332
management,0.0002838983209295829
looking,0.00028360324344979727
yes,0.0002826292593298575
show,0.0002824359827214335
service,0.0002815509372766773
therefore,0.00028150837326244865
students,0.0002812682166022573
nature,0.00028116555151260625
death,0.00028103437732722214
studies,0.0002809716482195748
five,0.00027906988786168197
learning,0.0002790164478371683
knowledge,0.0002779928495011655
word,0.00027793908097262373
company,0.0002778367797643577
voice,0.0002777500547009329
economic,0.0002770804219821881
energy,0.0002767557184929738
country,0.0002754055467217504
past,0.00027497732403241194
mean,0.0002725852688855895
air,0.00027181187943303866
kind,0.0002717475937216888
began,0.00027140023356235016
hard,0.00027068161331214987
type,0.0002694638792033418
society,0.0002687766538304139
view,0.0002683511299280142
results,0.0002681972889646895
particular,0.0002666059295360173
language,0.00026639487833271774
half,0.000265839964274502
working,0.000265264132090557
role,0.0002646621863633302
certain,0.00026452507888980733
food,0.0002639139148341605
due,0.00026327143170986315
effect,0.00026289313152498333
court,0.00026275041926734986
call,0.00026273601562919364
policy,0.0002623910308066738
true,0.0002621325385678049
individual,0.0002615738593480361
party,0.000261407504908194
money,0.00026043763466946794
result,0.0002600039588132626
risk,0.00025994908347884145
age,0.0002594936151708012
gave,0.00025909784362553327
approach,0.0002586969777408754
doing,0.00025793588444679265
per,0.0002577598618807074
systems,0.00025726806608106467
community,0.00025665462776676163
action,0.0002565733861936524
seemed,0.0002558675624388245
front,0.0002558354044214252
available,0.0002558105998403478
matter,0.00025544634446614733
close,0.0002551728623357798
provide,0.00025370791125712975
specific,0.0002528927108226609
terms,0.0002525773216861209
held,0.0002525212182520254
idea,0.00025241122499559314
English,0.0002521149497395819
toward,0.0002517406168725802
period,0.0002508273301892215
theory,0.0002496773184492884
everything,0.0002496020758651235
heard,0.00024919827871375315
interest,0.0002487647190974347
term,0.00024833451527611123
non,0.0002476522174636052
short,0.0002475735432758235
perhaps,0.00024682590853907757
class,0.00024586368991725275
needed,0.0002445253594527662
became,0.0002431222479939336
space,0.00024275664322626373
function,0.00024235595928229835
century,0.00024227255463651166
future,0.00024204644278699963
journal,0.00024165532589111484
evidence,0.0002415607874857288
land,0.00024135752435484986
rate,0.00024103456951784678
practice,0.00024063756987290451
believe,0.00024002847286568082
itself,0.000239995162557229
someone,0.000239946276103936
position,0.00023981964538195627
field,0.0002395128276735963
third,0.00023947153219030699
single,0.00023940609418790463
according,0.0002393775699304472
patients,0.00023805374923618753
clear,0.00023790221790887596
especially,0.00023785636380045793
blood,0.00023763620040080904
understand,0.00023750834157915492
turn,0.00023726698714273794
big,0.00023674398346042343
themselves,0.00023553113142686413
quite,0.00023280809078302808
report,0.0002318352033611514
says,0.00023132388431442187
treatment,0.00023119952279719024
reason,0.00022954377152509755
cases,0.00022896495248145066
market,0.00022858022877934398
services,0.00022818567017202605
office,0.00022817169106215235
taking,0.00022704802534527472
members,0.00022683160689154644
related,0.0002266954293371186
story,0.00022618188151690596
read,0.0002259278923101765
soon,0.00022590435120613028
king,0.0002259040277560103
problems,0.00022475030139360526
similar,0.00022441130039830534
major,0.0002243564604412411
include,0.0002235181434310085
higher,0.00022276249319597637
changes,0.0002222755188246849
finally,0.0002221564588570764
outside,0.00022129877527090887
groups,0.00022053235515766238
church,0.00022006811326511711
various,0.00021973505061186407
instead,0.00021961536395964808
living,0.00021958419650824126
leave,0.0002181195739336194
inside,0.0002180951029104782
top,0.00021808586942033385
south,0.00021741492268547653
relationship,0.00021697192236878058
conditions,0.00021664223572615503
started,0.00021575862053739816
sometimes,0.00021521512325763684
required,0.00021501100601628478
today,0.00021453608016196328
science,0.00021361666308804898
questions,0.00021358837636427342
total,0.000213375389514162
shown,0.00021309631776140822
effects,0.00021258056138334495
current,0.00021219482689961328
subject,0.00021180925919484972
else,0.0002117343248990805
project,0.00021167726627634937
force,0.00021123609042048656
structure,0.00021107725114202628
play,0.00021015462989036076
ways,0.0002099409506548362
usually,0.00020971449008566357
method,0.00020907353324161994
natural,0.0002089884860756926
performance,0.00020834516400264648
son,0.00020806478328768834
design,0.00020733388204074426
brought,0.00020702501244568555
considered,0.0002069732301030369
main,0.00020696854513020503
lord,0.0002065961883412802
likely,0.00020643617655613492
red,0.0002061727314873036
review,0.00020594778203666034
ask,0.0002055702247762749
needs,0.00020543511865036955
test,0.0002050604522254316
probably,0.00020477181847850534
thinking,0.0002045425075051502
production,0.00020377520801188997
response,0.00020364087513392775
key,0.0002034672380124775
live,0.00020343250755584257
building,0.00020318661470992934
necessary,0.0002031802316239675
answer,0.00020286230542554878
plan,0.00020246495200703776
personal,0.00020211494359984164
culture,0.00020195927817568383
ground,0.00020184062252072535
program,0.00020164801302817388
morning,0.0002015225649206954
values,0.000200883316297598
late,0.00020060235438320548
attention,0.0002004893641592551
herself,0.000200128681898099
oh,0.0001997867294204541
strong,0.00019971721291419487
move,0.00019960296426712137
talk,0.00019903623922561757
security,0.00019884954280557235
cell,0.0001988242530493149
trying,0.00019879118027454497
makes,0.00019860992185964223
return,0.00019826200071650172
note,0.00019788634372557126
longer,0.0001976060590348675
understanding,0.00019728599503331194
start,0.00019677346810254053
run,0.00019670551325389192
associated,0.00019550971816025448
special,0.00019542605071124527
job,0.00019487541731321145
physical,0.00019485185093962463
